Author	Knowledge Representation and Reasoning (KRR Planning and Scheduling (PS Reasoning under Uncertainty (RU)	Novel Machine Learning Algorithms (NMLA)	AI and the Web (AIW Humans and AI (HAI Machine Learning Applications (MLA Vision (VIS)	Planning and Scheduling (PS Reasoning under Uncertainty (RU)	AI and the Web (AIW Applications (APP Human-Computation and Crowd Sourcing (HCC Machine Learning Applications (MLA Novel Machine Learning Algorithms (NMLA)	AI and the Web (AIW Novel Machine Learning Algorithms (NMLA)	AI and the Web (AIW)	Novel Machine Learning Algorithms (NMLA Planning and Scheduling (PS Reasoning under Uncertainty (RU Vision (VIS)	Machine Learning Applications (MLA Novel Machine Learning Algorithms (NMLA)	NLP and Machine Learning (NLPML)	Game Theory and Economic Paradigms (GTEP)	Novel Machine Learning Algorithms (NMLA Reasoning under Uncertainty (RU)	Machine Learning Applications (MLA Search and Constraint Satisfaction (SCS)	AI and the Web (AIW Knowledge Representation and Reasoning (KRR NLP and Knowledge Representation (NLPKR)	Knowledge Representation and Reasoning (KRR Reasoning under Uncertainty (RU)	Knowledge Representation and Reasoning (KRR)	Applications (APP Knowledge Representation and Reasoning (KRR)	AI and the Web (AIW Machine Learning Applications (MLA)	NLP and Text Mining (NLPTM)	Machine Learning Applications (MLA)	AI and the Web (AIW Knowledge Representation and Reasoning (KRR)	Machine Learning Applications (MLA NLP and Machine Learning (NLPML)	Reasoning under Uncertainty (RU)	Computational Sustainability and AI (CSAI Machine Learning Applications (MLA)	Heuristic Search and Optimization (HSO)	Search and Constraint Satisfaction (SCS)	AI and the Web (AIW Applications (APP Machine Learning Applications (MLA)	Human-Computation and Crowd Sourcing (HCC Machine Learning Applications (MLA)	Applications (APP)	Planning and Scheduling (PS)	Applications (APP Machine Learning Applications (MLA NLP and Machine Learning (NLPML)	Heuristic Search and Optimization (HSO Planning and Scheduling (PS Search and Constraint Satisfaction (SCS)	Multiagent Systems (MAS Planning and Scheduling (PS Reasoning under Uncertainty (RU)	Cognitive Modeling (CM Humans and AI (HAI)	AI and the Web (AIW Applications (APP NLP and Machine Learning (NLPML NLP and Text Mining (NLPTM)	Game Theory and Economic Paradigms (GTEP Multiagent Systems (MAS)	Machine Learning Applications (MLA Multiagent Systems (MAS)	Cognitive Systems (CS Novel Machine Learning Algorithms (NMLA Vision (VIS)	Novel Machine Learning Algorithms (NMLA Vision (VIS)	AI and the Web (AIW Applications (APP Heuristic Search and Optimization (HSO Planning and Scheduling (PS)	Cognitive Systems (CS Robotics (ROB)	Machine Learning Applications (MLA Novel Machine Learning Algorithms (NMLA Vision (VIS)	AI and the Web (AIW Machine Learning Applications (MLA NLP and Knowledge Representation (NLPKR NLP and Machine Learning (NLPML)	Multiagent Systems (MAS)	Computational Sustainability and AI (CSAI Heuristic Search and Optimization (HSO Planning and Scheduling (PS)	Computational Sustainability and AI (CSAI Novel Machine Learning Algorithms (NMLA)	Machine Learning Applications (MLA Novel Machine Learning Algorithms (NMLA Planning and Scheduling (PS Reasoning under Uncertainty (RU)	AI and the Web (AIW NLP and Knowledge Representation (NLPKR NLP and Machine Learning (NLPML NLP and Text Mining (NLPTM)	Humans and AI (HAI)	Humans and AI (HAI Novel Machine Learning Algorithms (NMLA)	Vision (VIS)	Knowledge Representation and Reasoning (KRR Machine Learning Applications (MLA NLP and Knowledge Representation (NLPKR Novel Machine Learning Algorithms (NMLA Reasoning under Uncertainty (RU)	Game Playing and Interactive Entertainment (GPIE)	Machine Learning Applications (MLA NLP and Machine Learning (NLPML Novel Machine Learning Algorithms (NMLA)	Cognitive Modeling (CM)	Knowledge Representation and Reasoning (KRR Machine Learning Applications (MLA Novel Machine Learning Algorithms (NMLA Vision (VIS)	AI and the Web (AIW NLP and Text Mining (NLPTM)	Cognitive Systems (CS Knowledge Representation and Reasoning (KRR)	Heuristic Search and Optimization (HSO Novel Machine Learning Algorithms (NMLA)	Applications (APP Machine Learning Applications (MLA Vision (VIS)	Applications (APP Machine Learning Applications (MLA Novel Machine Learning Algorithms (NMLA Reasoning under Uncertainty (RU Robotics (ROB)	Machine Learning Applications (MLA Robotics (ROB)	NLP and Machine Learning (NLPML Novel Machine Learning Algorithms (NMLA)	Multiagent Systems (MAS Search and Constraint Satisfaction (SCS)	Cognitive Modeling (CM Cognitive Systems (CS Humans and AI (HAI)	Computational Sustainability and AI (CSAI)	Game Theory and Economic Paradigms (GTEP Human-Computation and Crowd Sourcing (HCC Multiagent Systems (MAS)	AI and the Web (AIW Applications (APP)	Computational Sustainability and AI (CSAI Game Theory and Economic Paradigms (GTEP Human-Computation and Crowd Sourcing (HCC)	Heuristic Search and Optimization (HSO Planning and Scheduling (PS)	Heuristic Search and Optimization (HSO Search and Constraint Satisfaction (SCS)	Cognitive Systems (CS)	Robotics (ROB)	Applications (APP Game Playing and Interactive Entertainment (GPIE)	Applications (APP Machine Learning Applications (MLA)	AI and the Web (AIW Machine Learning Applications (MLA NLP and Knowledge Representation (NLPKR)	Humans and AI (HAI Knowledge Representation and Reasoning (KRR)	Applications (APP Humans and AI (HAI Machine Learning Applications (MLA)	Applications (APP Game Theory and Economic Paradigms (GTEP Multiagent Systems (MAS)	NLP and Knowledge Representation (NLPKR NLP and Machine Learning (NLPML)	Reasoning under Uncertainty (RU Robotics (ROB)	Knowledge Representation and Reasoning (KRR Planning and Scheduling (PS)	AI and the Web (AIW Applications (APP NLP and Knowledge Representation (NLPKR Robotics (ROB)	Knowledge Representation and Reasoning (KRR Machine Learning Applications (MLA Novel Machine Learning Algorithms (NMLA)	Planning and Scheduling (PS Reasoning under Uncertainty (RU Robotics (ROB)	Computational Sustainability and AI (CSAI Heuristic Search and Optimization (HSO Machine Learning Applications (MLA Search and Constraint Satisfaction (SCS)	Human-Computation and Crowd Sourcing (HCC Knowledge Representation and Reasoning (KRR NLP and Machine Learning (NLPML)	Machine Learning Applications (MLA Vision (VIS)	Applications (APP Machine Learning Applications (MLA Novel Machine Learning Algorithms (NMLA)	AI and the Web (AIW NLP and Machine Learning (NLPML NLP and Text Mining (NLPTM Novel Machine Learning Algorithms (NMLA)	Planning and Scheduling (PS Reasoning under Uncertainty (RU Search and Constraint Satisfaction (SCS)	Humans and AI (HAI NLP and Machine Learning (NLPML Robotics (ROB)	NLP and Knowledge Representation (NLPKR)	Applications (APP Computational Sustainability and AI (CSAI Game Theory and Economic Paradigms (GTEP Machine Learning Applications (MLA Multiagent Systems (MAS Novel Machine Learning Algorithms (NMLA Planning and Scheduling (PS Reasoning under Uncertainty (RU)	Heuristic Search and Optimization (HSO Machine Learning Applications (MLA NLP and Machine Learning (NLPML Novel Machine Learning Algorithms (NMLA)	Game Playing and Interactive Entertainment (GPIE Knowledge Representation and Reasoning (KRR)	Heuristic Search and Optimization (HSO Humans and AI (HAI Machine Learning Applications (MLA Reasoning under Uncertainty (RU Robotics (ROB)	Applications (APP Heuristic Search and Optimization (HSO Knowledge Representation and Reasoning (KRR)	Novel Machine Learning Algorithms (NMLA Search and Constraint Satisfaction (SCS)	Planning and Scheduling (PS Robotics (ROB)		Cognitive Systems (CS Robotics (ROB Vision (VIS)	AI and the Web (AIW Applications (APP Novel Machine Learning Algorithms (NMLA)	Heuristic Search and Optimization (HSO Multiagent Systems (MAS Planning and Scheduling (PS Search and Constraint Satisfaction (SCS)	Cognitive Systems (CS Knowledge Representation and Reasoning (KRR NLP and Knowledge Representation (NLPKR)	Applications (APP Novel Machine Learning Algorithms (NMLA)	Applications (APP Game Theory and Economic Paradigms (GTEP Machine Learning Applications (MLA Novel Machine Learning Algorithms (NMLA)	Game Theory and Economic Paradigms (GTEP Knowledge Representation and Reasoning (KRR Multiagent Systems (MAS)	Game Theory and Economic Paradigms (GTEP Multiagent Systems (MAS Reasoning under Uncertainty (RU)	Knowledge Representation and Reasoning (KRR Reasoning under Uncertainty (RU Search and Constraint Satisfaction (SCS)	Robotics (ROB Vision (VIS)	AI and the Web (AIW Vision (VIS)	Cognitive Modeling (CM Novel Machine Learning Algorithms (NMLA Reasoning under Uncertainty (RU)	Knowledge Representation and Reasoning (KRR Machine Learning Applications (MLA Vision (VIS)	Cognitive Systems (CS Planning and Scheduling (PS)	Knowledge Representation and Reasoning (KRR Planning and Scheduling (PS Search and Constraint Satisfaction (SCS)	Computational Sustainability and AI (CSAI Game Theory and Economic Paradigms (GTEP Multiagent Systems (MAS)	Multiagent Systems (MAS Robotics (ROB)	Game Theory and Economic Paradigms (GTEP Planning and Scheduling (PS Reasoning under Uncertainty (RU)	Applications (APP Computational Sustainability and AI (CSAI Machine Learning Applications (MLA)	Human-Computation and Crowd Sourcing (HCC Novel Machine Learning Algorithms (NMLA)	Applications (APP Knowledge Representation and Reasoning (KRR Planning and Scheduling (PS)	Applications (APP Computational Sustainability and AI (CSAI Game Theory and Economic Paradigms (GTEP Multiagent Systems (MAS)	Heuristic Search and Optimization (HSO Machine Learning Applications (MLA)
Mark Klein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ali Farhadi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stefan Heinrich	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xiaoming Liu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Janardhan Rao Doppa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ming Shao	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Victor E Lee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keith McGreggor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Iftekhar Naim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Evan Xiang	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fangtao Li	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ulle Endriss	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Philip Thomas	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Peilin Zhao	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Yoshua Bengio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jie Wu	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shuangjie Li	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thomas Eiter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Milind Tambe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adrian Vetta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stijn Heymans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wei Gao	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lei Wang	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Joanna Drummond	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mark Kaminski	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clement Carbonnel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sergiy Bogomolov	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zlatan Dragisic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ryen White	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colleen Alkalay-Houlihan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jeremy Karp	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xiaolin Zheng	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stella Giannakopoulou	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Greg Ver Steeg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hiroyuki Toda	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Motonobu Kanagawa	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Richard Jiang	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
